fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2024-2025,June,15,KARNATAKA,1504,BELAGAVI,4845320,328.523305073539,25,1890,2217.910169122,12483,0,70871,4537188,507107,100671,442430,80835,553.99877,17677.628914122,178767,254600,400289,876447,231,821633,1679797,83354,14905.719975,2777327,52,18.75,45.17,99.88,NA
2024-2025,June,15,KARNATAKA,1508,CHAMARAJA NAGARA,770059,340.350294954753,21,269,608.852712,4067,0,27771,763134,238094,78280,75251,28772,131.16481,3337.34634190001,36169,54849,113486,268312,2,222713,512162,31838,2597.32881990001,447093,74,19.29,54.94,100.19,NA
2024-2025,June,15,KARNATAKA,1510,CHITRADURGA,1413624,345.437198034064,21,197,2533.710589433,12537,0,32853,1398825,282889,87455,377313,85710,272.37862,7638.151094833,65035,103368,169374,409693,10,331252,779720,45390,4832.0618854,762580,59,24.7,49.44,100.9,NA
2024-2025,June,15,KARNATAKA,1511,DAKSHINA KANNADA,454985,343.989114518948,28,26,252.31057876,4495,0,12651,277465,14096,10155,16386,10190,120.9364,1327.69637536,9653,15829,62847,146520,25,169326,355864,17146,954.4493966,146199,90,71.57,2.13,99.88,NA
2024-2025,June,15,KARNATAKA,1519,KOLAR,1128177,340.735980323585,26,227,776.707148847,5781,0,28457,1060864,276305,84698,65825,21788,252.21609,4643.668589147,40190,60910,125669,316154,23,238931,577846,34238,3614.7453503,567894,62,36.98,35.22,99.87,NA
2024-2025,June,15,KARNATAKA,1529,RAMANAGARA,1096134,343.567919216731,25,128,1885.587091567,12910,1,34416,865501,129212,50393,14747,5228,238.93739,5098.108258067,34324,53896,139980,312792,17,200642,430465,47326,2973.5837765,464888,81,28.14,32.15,99.83,NA
2024-2025,June,15,KARNATAKA,1530,Yadgir,1246456,324.066952650565,18,368,286.25566756,14801,0,24349,1148736,218285,64584,133055,35639,0,4008.92941676,62564,94252,151632,300378,1,271052,537303,39150,3722.6737492,646077,78,35.89,60.03,99.85,NA
2024-2025,July,15,KARNATAKA,1512,DAVANAGERE,1252590,335.187250428558,28,193,1851.589594063,8506,0,14272,1305538,341625,64837,254669,44161,210.17207,6437.75858956298,45714,77282,119085,280819,105,238401,523525,22778,4375.99692549998,708100,77,32.05,44.24,99.94,NA
2024-2025,July,15,KARNATAKA,1514,GADAG,2006215,329.900902614109,28,1065,1133.448280087,10206,0,12752,2407474,371825,56439,203604,26040,224.09806,9299.82479628698,85033,180029,122398,313092,52,164841,395330,22958,7942.27845619998,1190596,64,13.77,76.64,99.89,NA
2024-2025,July,15,KARNATAKA,1515,KALABURAGI,3595703,321.790501637615,22,511,1819.66957088,11292,1,39885,2971089,753889,139419,64957,10915,286.15145,11666.50321808,134752,225648,244063,538041,38,424076,888510,51177,9560.68219720001,1675530,62,22.87,65.74,99.87,NA
2024-2025,July,15,KARNATAKA,1521,MANDYA,933634,334.978364551825,20,222,1060.330934293,8023,0,27618,793440,101998,39278,4838,2417,236.64488,3954.828149993,38335,55441,138400,338282,18,347573,754105,35641,2657.8523357,491600,70,40.34,37.57,100,NA
2024-2025,July,15,KARNATAKA,1528,CHIKKABALLAPURA,1351781,338.256816817839,24,1287,1539.450694845,5643,0,28692,851786,174665,76154,115101,46384,142.9477,4563.622604545,34156,56334,130923,329539,30,222604,536923,34335,2881.2242097,456428,77,42.43,23.84,100.04,NA
2024-2025,July,15,KARNATAKA,1529,RAMANAGARA,1648562,347.374675787555,31,173,2895.298613798,18374,1,31637,1402568,209633,50488,23762,5237,299.37875,8066.843406498,44691,71385,140356,313109,64,200917,430484,50011,4872.1660427,751598,82,38.99,29.77,99.88,NA
2024-2025,June,15,KARNATAKA,1511,DAKSHINA KANNADA,454985,339.447812826905,26,21,194.718668663,4076,0,12636,229424,11742,10104,13601,10152,115.94146,1089.434878763,8538,13898,62558,145823,21,169245,355632,16712,778.7747501,120961,89,70.36,2.15,99.78,NA
2024-2025,June,15,KARNATAKA,1517,HAVERI,1492365,324.959571891861,27,312,1180.320628616,10623,0,31712,1548861,220981,53785,224489,43460,198.71977,6412.21247341599,55965,101624,151704,371071,38,271210,618730,42335,5033.17207479999,759999,67,32.31,51.29,99.89,NA
2024-2025,June,15,KARNATAKA,1530,Yadgir,1246456,318.561496187478,16,333,191.520455299,14453,0,23934,961437,186323,64429,111180,35514,0,3254.288547399,57455,86040,151298,299459,1,270665,536243,38387,3062.7680921,544083,77,34.11,61.38,99.82,NA
2024-2025,June,15,KARNATAKA,1531,VIJAYANAGARA,3721419,293.811755998956,32,1086,1394.980504315,11807,0,19050,3721984,861061,113629,857488,92800,80.77156,12411.3786127152,116252,219270,172014,455651,255,248206,642376,30857,10935.6265484002,1940104,52,8.9,71.73,99.87,NA
2024-2025,June,15,KARNATAKA,1504,BELAGAVI,4845320,323.195727270785,23,1774,1542.464119828,10133,0,72290,3836274,429705,100209,369477,80545,553.99877,14495.136544228,166719,235378,399111,873445,131,819894,1676407,82423,12398.6736544,2353629,52,18.27,45.02,99.86,NA
2024-2025,June,15,KARNATAKA,1510,CHITRADURGA,1413624,344.671604884163,18,172,2108.888043127,12045,0,32264,1076950,220002,87152,280869,85365,272.37862,6093.207511927,56930,89556,168915,408515,5,330825,778831,44309,3711.94084879999,586347,59,23.85,48.05,100.49,NA
2024-2025,June,15,KARNATAKA,1514,GADAG,1668128,327.998177542798,25,1012,614.689655517001,7515,0,14153,2059571,306232,56285,177222,25978,179.0565,7549.10150071699,80785,171333,122097,312176,18,164514,394501,21668,6755.35534519999,1008082,63,11.66,83.28,99.79,NA
2024-2025,June,15,KARNATAKA,1517,HAVERI,1492365,324.59344661518,27,299,1180.320628616,10368,0,31816,1466784,208134,53671,212083,43393,198.71977,6140.125138616,54083,98194,151539,370615,25,271154,618538,42184,4761.08474,719324,67,31.92,51.62,99.92,NA
2024-2025,June,15,KARNATAKA,1518,KODAGU,171389,339.646987800011,24,43,48.97893823,2120,1,4011,127787,12697,6962,6120,3681,54.55877,537.56240453,5133,8453,27594,66103,1,87657,191029,6131,434.0246963,66703,78,48.81,20.26,99.91,NA
2024-2025,June,15,KARNATAKA,1523,RAICHUR,4968955,265.399875068991,25,860,1104.074267363,7788,0,37111,4775916,834388,122775,1149160,151766,317.71479,14097.064154763,190235,370147,277594,646480,47,365741,822872,44899,12675.2750974,2522938,53,13.72,75.47,99.8,NA
2024-2025,June,15,KARNATAKA,1525,TUMAKURU,1110275,349.428189402328,20,216,1928.607109223,10814,0,62755,858849,121292,76779,76690,39517,326.38587,5256.053489623,42471,70269,205682,490605,15,396268,875547,73569,3001.0605104,444191,84,34.3,40.22,99.8,NA
2024-2025,June,15,KARNATAKA,1527,UTTARA KANNADA,657608,341.311149515061,21,65,330.792963925,2151,0,23755,483978,28254,14345,18271,7849,193.0934,2175.757239125,23027,37248,85356,214204,1,203662,450452,25906,1651.8708752,265957,77,27.63,34.72,99.88,NA
2024-2025,June,15,KARNATAKA,1530,Yadgir,1246456,326.680146162284,16,329,191.520455299,14353,0,23873,888875,172706,64294,104378,35471,0,3095.298604499,55540,82790,151130,298999,1,270552,535964,38226,2903.7781492,503477,77,34.38,61.59,99.85,NA
2024-2025,June,15,KARNATAKA,1514,GADAG,1668128,324.358150853148,25,1009,614.689655517001,7509,0,14138,2049702,304956,56268,176652,25977,179.0565,7442.12166071699,80686,171136,122083,312147,18,164511,394501,21647,6648.37550519999,1003236,63,11.7,83.33,99.78,NA
2024-2025,June,15,KARNATAKA,1516,HASSAN,1288618,332.940354919279,19,178,766.460850166999,7497,3,24746,579343,87211,67171,9583,6717,240.05399,2935.381480567,30207,52624,158415,391395,1,279709,646567,32243,1928.8666404,299570,74,46.5,25.23,99.95,NA
2024-2025,June,15,KARNATAKA,1502,BENGALURU,21689,309.465036254148,19,7,12.286139673,257,19,2184,8137,2092,2596,32,263,11.30472,48.772029673,417,657,5644,12909,1,62438,140030,2441,25.18117,4960,85,31.94,23.26,99.73,NA
2024-2025,June,15,KARNATAKA,1521,MANDYA,583985,333.704442818334,14,115,499.87003929,3989,0,30142,327981,40909,38639,2077,2384,189.22321,1783.58041789,22496,32088,136917,334952,6,347090,753051,34131,1094.4871686,197151,70,40.78,37.03,100.03,NA
2024-2025,June,15,KARNATAKA,1525,TUMAKURU,1110275,343.684194310879,20,221,1928.607109223,10917,0,62737,890120,126495,76788,79415,39526,326.38587,5314.194729623,43428,71872,205741,490754,15,396299,875630,73654,3059.2017504,460218,84,35.04,39.79,99.81,NA
2024-2025,June,15,KARNATAKA,1526,UDUPI,371681,335.825417319357,27,31,161.637157997,2585,0,14619,289826,12387,5976,10474,6098,71.59751,1206.544041997,10710,17572,44520,106212,47,123192,250445,17204,973.309374,189553,89,71.06,8.16,99.88,NA
2024-2025,May,15,KARNATAKA,1509,CHIKKAMAGALURU,333444,336.687302865543,23,79,1032.757161956,5847,0,20263,613566,88536,41114,19883,8151,224.80058,3323.356558656,25820,44814,89132,219167,11,177127,396872,26110,2065.7988167,332938,68,35.17,27.85,99.92,NA
2024-2025,May,15,KARNATAKA,1511,DAKSHINA KANNADA,279525,329.075975009592,25,16,194.718668663,3635,0,12538,179829,8985,10044,10922,10089,100.59525,887.087953763,6993,11346,62169,144923,13,169122,355295,16173,591.7740351,94787,89,71.62,1.8,99.82,NA
2024-2025,May,15,KARNATAKA,1525,TUMAKURU,608298,341.478548830087,19,199,1928.607109223,9490,0,63717,749671,103710,76664,65992,39394,326.38587,4814.958631023,39161,64537,205451,489984,10,396129,875174,73207,2559.9656518,387193,84,34.21,40.15,99.8,NA
2024-2025,May,15,KARNATAKA,1530,Yadgir,594105,308.021219783574,14,291,191.520455299,13880,0,23773,720800,139008,64136,82953,35356,0,2411.737407499,49029,72574,150729,298070,0,270421,535601,37653,2220.2169522,410882,77,32.47,63.64,99.85,NA
2024-2025,May,15,KARNATAKA,1531,VIJAYANAGARA,2203111,295.615598218019,27,1054,1394.980504315,11110,0,19425,2983862,673059,113077,684945,92388,0,10215.7420056152,109822,205236,171256,453683,66,247862,641555,30535,8820.76150130015,1554542,52,8.18,71.45,99.89,NA
2024-2025,June,15,KARNATAKA,1501,BAGALKOTE,1731245,316.986455611192,17,1104,656.472518996,4141,0,19531,918700,143096,57314,70447,25349,261.79255,3830.41963669602,53933,87396,149812,328594,4,271234,548510,23672,2912.15456770002,520261,55,36.53,46.67,99.73,NA
2024-2025,June,15,KARNATAKA,1504,BELAGAVI,4845320,319.210079296689,21,1706,1542.464119828,9102,0,72862,3381604,375351,99853,321545,80422,553.99877,12890.883699728,159337,223628,398347,871386,63,819357,1675101,81964,10794.4208099,2072289,52,18.59,44.03,99.84,NA
2024-2025,June,15,KARNATAKA,1507,VIJAYPURA,1341322,332.133079897561,16,667,1004.946085376,3957,2,35840,709108,131499,65281,13519,5732,238.08933,3598.217655576,42778,62272,149932,320520,2,345281,764024,39797,2355.1822402,400604,68,47.08,35.45,99.87,NA
2024-2025,June,15,KARNATAKA,1508,CHAMARAJA NAGARA,770059,338.01785371232,17,217,401.242885475,3019,0,28055,519702,164675,77787,52803,28548,131.16481,2289.093241575,29734,44403,112789,266557,0,222424,511486,31074,1756.6855461,305026,75,19.12,49.81,100.05,NA
2024-2025,June,15,KARNATAKA,1516,HASSAN,1288618,315.288830674213,18,152,766.460850166999,6452,3,24988,480234,73683,67090,7286,6697,239.66951,2520.254523267,25848,44833,158159,390768,0,279618,646327,31440,1514.1241631,248426,74,45.22,24.94,99.86,NA
2024-2025,June,15,KARNATAKA,1518,KODAGU,171389,333.735840904467,23,42,48.97893823,2071,1,3991,113039,11333,6941,5673,3681,54.55877,480.78936543,4757,7821,27534,65960,1,87642,190993,6062,377.2516572,58947,78,47.46,20.26,99.92,NA
2024-2025,June,15,KARNATAKA,1521,MANDYA,583985,342.831121894498,13,82,499.87003929,3632,0,30232,263162,32271,38559,1709,2375,85.47833,1487.54960629,18880,27118,136693,334434,1,347018,752897,33864,902.201237,157038,70,40.54,35.77,100.03,NA
2024-2025,June,15,KARNATAKA,1522,MYSURU,618117,343.85156972562,20,54,608.677228762999,7780,1,36618,454589,79643,68978,55144,40792,193.43957,2365.228211063,22248,38240,138988,356304,1,344880,843767,44398,1563.1114123,239369,80,26.4,28.65,99.97,NA
2024-2025,June,15,KARNATAKA,1529,RAMANAGARA,1096134,345.551930043489,20,94,1321.154745961,10855,1,34889,536905,81350,50312,9239,5204,184.924,3361.364335961,25774,39658,139737,312469,3,200478,430407,45744,1855.28559,288933,82,23.48,28.86,99.8,NA
2024-2025,June,15,KARNATAKA,1505,BALLARI,4127692,265.17773224537,32,1919,144.634478735,1098,0,14187,3095939,607730,69625,1000147,97504,217.27337,8571.648680635,93870,198658,114403,331102,38,168779,478554,15285,8209.7408319,1679151,40,29.86,43.28,99.82,NA
2024-2025,June,15,KARNATAKA,1509,CHIKKAMAGALURU,627553,336.446857741735,24,86,1032.757161956,6042,0,20263,658851,94821,41136,21093,8152,234.20526,3483.645908656,26812,46570,89202,219328,12,177147,396903,26305,2216.6834867,358233,69,35.96,27.75,99.89,NA
2024-2025,June,15,KARNATAKA,1522,MYSURU,618117,344.533342460311,21,56,608.677228762999,8144,1,36428,488296,85384,69036,58698,40799,193.43957,2484.459328663,23149,39906,139074,356545,2,344908,843846,44572,1682.3425299,256177,80,26.96,29.15,99.96,NA
2024-2025,June,15,KARNATAKA,1525,TUMAKURU,1110275,348.132574829438,19,206,1928.607109223,10124,0,63306,806601,113044,76722,71550,39430,326.38587,5063.033809123,41073,67806,205567,490273,14,396203,875374,73430,2808.0408299,416619,84,34.55,40.24,99.79,NA
2024-2025,June,15,KARNATAKA,1529,RAMANAGARA,1096134,344.442647612595,21,99,1321.154745961,11000,1,34994,587416,87639,50326,10127,5212,184.924,3529.389968861,26949,41600,139777,312554,11,200498,430450,45994,2023.3112229,315996,81,23.64,30.63,99.78,NA
2024-2025,June,15,KARNATAKA,1530,Yadgir,1246456,321.270705218046,15,307,191.520455299,14175,0,23767,814117,157099,64190,93178,35413,0,2807.039882499,52763,78277,150883,298425,1,270468,535743,37942,2615.5194272,462758,77,33.12,62.99,99.83,NA
2024-2025,May,15,KARNATAKA,1504,BELAGAVI,2874902,318.603720392861,19,1608,1542.464119828,7898,0,73569,2837238,314456,99459,273938,80181,148.86561,10730.875554228,148210,206393,397175,868439,29,818933,1673864,81467,9039.5458244,1737095,52,17.53,43.35,99.83,NA
2024-2025,May,15,KARNATAKA,1506,BIDAR,1010381,352.060582942039,17,187,1652.112787176,3645,0,45539,932374,225547,76550,167883,51440,104.70105,5039.33517677601,54621,80144,148674,292905,0,248707,466231,49184,3282.5213396,517354,58,34.43,42.55,99.83,NA
2024-2025,May,15,KARNATAKA,1509,CHIKKAMAGALURU,333444,338.597952906101,22,73,1032.757161956,5476,0,20223,532638,76132,41041,17213,8137,61.08967,2897.348196356,23557,40889,88981,218846,5,177119,396879,25699,1803.5013644,289106,68,32.47,28.42,99.89,NA
2024-2025,May,15,KARNATAKA,1517,HAVERI,789930,326.037064016513,22,267,1180.320628616,9915,0,31693,1059008,146641,53380,149777,43134,0,4633.07921951599,46241,83241,150899,368912,2,271012,618018,41608,3452.75859089999,516116,67,31.47,49.88,99.89,NA
2024-2025,May,15,KARNATAKA,1518,KODAGU,96402,348.434681716048,22,39,48.97893823,2040,1,3912,95685,10512,6933,4869,3673,20.19617,402.57483343,4238,6933,27459,65778,1,87628,190953,5952,333.3997252,50025,79,45.17,19.95,99.91,NA
2024-2025,May,15,KARNATAKA,1526,UDUPI,273924,340.828139375749,23,26,161.637157997,2437,1,14274,211902,8782,5945,7628,6032,27.07826,910.937061897,8846,14413,43930,104838,25,123004,249985,16711,722.2216439,137778,89,70.51,7.22,99.8,NA
2024-2025,May,15,KARNATAKA,1528,CHIKKABALLAPURA,446223,331.715876669124,16,572,985.762680461,2412,1,29030,244140,49887,75585,30996,46131,10.5623,1806.176121761,14671,23662,130214,327572,0,222279,536025,31442,809.8511413,130289,77,41.04,22.39,99.87,NA
2024-2025,May,15,KARNATAKA,1501,BAGALKOTE,992546,319.812415527691,15,980,656.472518996,3920,0,19343,744090,118956,57254,55505,25313,63.65741,3099.822131696,48053,77273,149574,328023,2,271210,548369,23263,2379.6922027,420908,55,38.35,43.13,99.67,NA
2024-2025,May,15,KARNATAKA,1502,BENGALURU,11364,325.964483312511,18,6,12.286139673,174,22,2236,5603,1568,2586,7,263,0,30.549929673,310,487,5623,12854,1,62402,139959,2410,18.26379,3412,85,26.47,22.79,99.62,NA
2024-2025,May,15,KARNATAKA,1509,CHIKKAMAGALURU,333444,334.548797709547,22,72,1032.757161956,5322,0,20310,506450,72215,41038,16706,8137,61.08967,2788.169217956,22855,39624,88957,218802,5,177118,396909,25632,1694.322386,274805,68,31.74,28.39,99.86,NA
2024-2025,May,15,KARNATAKA,1519,KOLAR,584886,336.733326518125,19,173,690.104837319,2817,0,29732,607954,157660,84369,36580,21711,5.6717,2742.960265219,31330,46744,125242,315063,1,238676,577354,32549,2047.1837279,324569,62,34.23,34.58,99.76,NA
2024-2025,May,15,KARNATAKA,1528,CHIKKABALLAPURA,446223,336.906924496577,16,547,985.762680461,2364,1,29010,225407,45809,75581,28618,46131,10.5623,1755.736771761,13900,22388,130195,327522,0,222278,536017,31374,759.4117913,119801,77,41.2,22.75,99.86,NA
2024-2025,May,15,KARNATAKA,1529,RAMANAGARA,592865,344.591800675455,18,67,1321.154745961,10299,1,34671,383445,57851,50265,6598,5175,12.185,2654.659776061,20255,30885,139604,312184,1,200439,430313,44970,1321.3200301,206077,82,23.05,27.03,99.74,NA
2024-2025,May,15,KARNATAKA,1502,BENGALURU,11364,337.013947453779,18,7,12.286139673,195,21,2222,6166,1720,2587,7,263,11.30472,44.371139673,334,525,5629,12876,1,62403,139962,2417,20.78028,3753,85,26.69,22.38,99.67,NA
2024-2025,May,15,KARNATAKA,1503,BENGALURU RURAL,235452,346.904947053948,22,246,262.880332887,1605,0,9707,323348,47321,24441,18616,8090,92.04603,1476.636571087,14213,22818,56861,133141,4,119525,260523,11312,1121.7102082,166018,63,41.63,16.56,99.81,NA
2024-2025,May,15,KARNATAKA,1504,BELAGAVI,2874902,316.915534105792,20,1675,1542.464119828,8650,0,73127,3200087,355259,99735,305494,80363,545.11911,12229.156037728,155779,218260,398030,870520,59,819207,1674694,81777,10141.5728079,1960431,52,18.42,43.76,99.83,NA
2024-2025,May,15,KARNATAKA,1511,DAKSHINA KANNADA,279525,334.024075667041,25,14,194.718668663,3582,0,12487,169030,8557,10042,10459,10076,100.59525,859.914813763,6715,10900,62111,144794,12,169109,355268,16069,564.6008951,89211,89,71.6,1.82,99.8,NA
2024-2025,May,15,KARNATAKA,1521,MANDYA,292100,340.100049862482,13,81,499.87003929,3584,0,30242,252695,31109,38541,1660,2375,85.47833,1444.76419029,18311,26309,136672,334369,1,347035,752937,33826,859.415821,150753,70,40.18,35.85,100.03,NA
2024-2025,May,15,KARNATAKA,1522,MYSURU,317805,345.097447539942,20,51,608.677228762999,7642,1,36599,424990,73610,68892,52468,40774,183.68657,2258.993441063,20967,36058,138867,355980,1,344858,843726,44241,1466.6296423,224614,80,24.95,28.97,99.98,NA
2024-2025,June,15,KARNATAKA,1502,BENGALURU,21689,315.091290172334,19,7,12.286139673,271,12,2177,8588,2188,2602,32,263,11.30472,50.650899673,442,694,5650,12923,1,62470,140081,2448,27.06004,5246,85,33.19,22.14,99.57,NA
2024-2025,June,15,KARNATAKA,1503,BENGALURU RURAL,409514,349.340895180902,25,276,262.880332887,2239,0,9419,409973,59936,24531,23876,8101,150.17608,1845.259761087,15875,25732,57037,133579,9,119642,260794,11658,1432.2033482,210997,64,43.63,17.1,99.84,NA
2024-2025,June,15,KARNATAKA,1504,BELAGAVI,4845320,327.056899663744,24,1849,1542.464119828,10787,0,72002,4251813,475697,100510,410821,80703,553.99877,16002.310667128,173997,247133,399841,875329,183,820903,1678367,82789,13905.8477773,2610481,52,19.11,45.1,99.86,NA
2024-2025,June,15,KARNATAKA,1511,DAKSHINA KANNADA,454985,339.143628783737,27,23,194.718668663,4280,0,12546,241428,12440,10122,14187,10157,120.9364,1134.442748763,8828,14413,62629,145985,22,169281,355721,16826,818.7876801,127351,89,70.8,1.98,99.81,NA
2024-2025,June,15,KARNATAKA,1515,KALABURAGI,3152309,311.86507003339,18,474,968.155242886001,6762,1,41085,2348951,619483,138803,48401,10829,286.15145,8579.86437408601,124658,207867,242950,534932,5,422675,885117,47847,7325.55768120001,1347732,61,16.24,76.55,99.8,NA
2024-2025,June,15,KARNATAKA,1516,HASSAN,1288618,335.797428487398,20,198,766.460850166999,7993,3,25579,744624,110121,67332,12547,6737,240.05399,3506.943084067,35843,63162,158809,392335,5,279859,646907,33572,2500.4282439,383821,74,48.24,25.22,99.88,NA
2024-2025,June,15,KARNATAKA,1523,RAICHUR,4968955,264.518980320857,26,888,1104.074267363,8765,0,36362,5245503,911821,122887,1251353,151992,317.71479,15297.140105663,197724,386231,277924,647205,55,366293,823886,45127,13875.3510483,2770130,53,14.8,74.75,99.77,NA
2024-2025,June,15,KARNATAKA,1524,SHIVAMOGGA,1196903,318.102818520032,20,319,380.504690514,2450,0,19508,1035657,248454,82775,56966,18459,236.82995,3911.788747714,51070,84659,143742,368820,37,247583,568523,21958,3294.4541072,574629,76,26.46,58.7,99.9,NA
2024-2025,June,15,KARNATAKA,1525,TUMAKURU,1110275,345.696590867884,20,238,1928.607109223,11293,0,62589,948652,135319,76861,84685,39546,326.38587,5534.450602423,45236,74969,205855,491076,19,396418,875952,73882,3279.4576232,490683,84,35.15,39.71,99.78,NA
2024-2025,June,15,KARNATAKA,1526,UDUPI,371681,343.892204273631,28,31,161.637157997,2687,0,14606,309526,13499,5993,10990,6104,71.59751,1297.670452197,11007,18099,44619,106468,59,123255,250622,17293,1064.4357842,202697,89,71.69,8.09,99.82,NA
2024-2025,June,15,KARNATAKA,1529,RAMANAGARA,1096134,345.702119782521,23,115,1321.154745961,11863,1,34921,743798,111804,50362,12555,5217,184.924,4077.40419886099,31235,48721,139898,312742,12,200577,430520,46784,2571.3254529,399827,81,26.34,31.41,99.8,NA
2024-2025,June,15,KARNATAKA,1530,Yadgir,1246456,323.397951558582,17,353,191.520455299,14566,0,24214,1041299,198370,64538,121009,35560,0,3559.060090899,59994,90155,151494,299980,1,270767,536545,38780,3367.5396356,587971,78,35.19,60.58,99.84,NA
2024-2025,June,15,KARNATAKA,1531,VIJAYANAGARA,3721419,300.330782157767,32,1108,1394.980504315,11934,0,19048,3857879,898632,113791,891619,92943,80.77156,13062.1502397153,117372,221786,172239,456251,262,248406,642853,30982,11586.3981754003,2011075,52,9.33,71.71,99.88,NA
2024-2025,June,15,KARNATAKA,1502,BENGALURU,21689,315.360061772393,19,7,12.286139673,271,15,2176,8418,2144,2600,32,263,11.30472,50.137869673,430,681,5649,12920,1,62468,140078,2447,26.54701,5130,85,32.6,22.54,99.75,NA
2024-2025,June,15,KARNATAKA,1505,BALLARI,4127692,271.879487918722,37,1954,144.634478735,1328,0,14453,3570566,699106,69839,1149497,97744,217.80554,10070.076575335,95906,204579,114800,332241,102,168920,478904,15781,9707.63655659998,1937788,40,32.24,41.29,99.84,NA
2024-2025,June,15,KARNATAKA,1510,CHITRADURGA,1413624,349.681902011808,19,183,2108.888043127,12311,0,32415,1198573,240599,87244,320263,85552,272.37862,6572.45952652699,60694,96026,169092,408962,6,331044,779254,44726,4191.19286339999,652552,59,23.56,49.13,100.66,NA
2024-2025,June,15,KARNATAKA,1511,DAKSHINA KANNADA,454985,340.157708045248,27,23,194.718668663,4213,0,12566,236475,12209,10111,13916,10155,120.9364,1120.043008763,8714,14224,62605,145933,22,169271,355701,16779,804.3879401,124553,89,70.82,1.92,99.8,NA
2024-2025,June,15,KARNATAKA,1520,KOPPAL,3694208,296.39291933769,22,2935,720.711013102,9095,0,28397,3472911,589717,96936,514656,79956,404.22151,11418.3948220018,153832,310103,221093,571076,24,322830,842029,37492,10293.4622988998,1845682,55,20.95,74.15,99.77,NA
2024-2025,June,15,KARNATAKA,1525,TUMAKURU,1110275,344.573692796066,20,236,1928.607109223,11237,0,62602,937807,133915,76860,83394,39539,326.38587,5486.429190423,44888,74377,205843,491021,16,396386,875863,73839,3231.4362112,485013,84,35.02,39.8,99.79,NA
2024-2025,June,15,KARNATAKA,1530,Yadgir,1246456,316.667816889943,17,347,191.520455299,14553,0,24040,1013467,194641,64503,117398,35547,0,3400.844279099,59179,88880,151441,299820,1,270720,536407,38593,3209.3238238,572470,78,34.6,61.07,99.84,NA
2024-2025,June,15,KARNATAKA,1503,BENGALURU RURAL,409514,350.90188405554,26,277,262.880332887,2272,0,9424,417355,60879,24541,24608,8101,150.17608,1877.562971087,16021,25952,57045,133609,12,119668,260849,11696,1464.5065582,215466,64,43.72,17.25,99.83,NA
2024-2025,June,15,KARNATAKA,1508,CHAMARAJA NAGARA,770059,334.959174055529,20,255,401.242885475,3246,0,28292,702747,222250,78180,68690,28691,131.16481,2886.32324237501,34856,52711,113321,267889,0,222627,511955,31538,2353.91554690001,412676,74,18.62,54.71,100.06,NA
2024-2025,June,15,KARNATAKA,1514,GADAG,1668128,328.824277295363,26,1023,614.689655517001,7675,0,14198,2167566,325583,56326,185231,26001,180.50469,7922.677579917,82066,174018,122198,312487,32,164670,394885,21873,7127.4832344,1063010,63,11.98,82.82,99.77,NA
2024-2025,June,15,KARNATAKA,1516,HASSAN,1288618,338.04341385684,20,200,766.460850166999,8213,3,25563,770955,114058,67395,13102,6744,285.24209,3657.865541467,36834,64885,158889,392541,5,279876,646961,33776,2606.1626013,397757,74,48.82,25.09,99.87,NA
2024-2025,June,15,KARNATAKA,1523,RAICHUR,4968955,267.620679271547,26,896,1104.074267363,9306,0,36014,5343062,929361,122936,1278900,152115,317.71479,15720.9278756629,199452,389463,278049,647484,56,366491,824271,45320,14299.1388182999,2821255,53,14.99,74.65,99.78,NA
2024-2025,June,15,KARNATAKA,1526,UDUPI,371681,344.702416105688,28,31,161.637157997,2750,0,14577,316857,13684,5997,11363,6107,71.59751,1325.448402597,11140,18320,44656,106551,59,123262,250640,17327,1092.2137346,207361,89,71.93,8.02,99.83,NA
2024-2025,June,15,KARNATAKA,1528,CHIKKABALLAPURA,875798,338.447254787115,19,818,985.762680461,3293,0,28970,416587,84138,75706,54304,46219,95.38219,2491.072135761,21574,35048,130404,328121,1,222376,536318,32263,1409.9272653,221841,77,42.87,21.76,100.02,NA
2024-2025,July,15,KARNATAKA,1501,BAGALKOTE,2355461,320.702253247489,24,1633,1436.587183335,7047,0,18791,1876141,306621,58028,158232,25717,324.88923,7778.30287443497,75959,127380,151354,333021,56,273016,553150,25838,6016.82646109997,1052288,56,32.53,52.54,99.87,NA
2024-2025,July,15,KARNATAKA,1516,HASSAN,1922434,339.898281328162,27,328,1668.242860061,11192,2,28316,1577247,225613,68275,25321,6820,335.33441,7364.612715361,56890,102693,160678,396930,68,280536,648491,39508,5361.03544529999,809451,76,51.85,23.98,99.94,NA
